"","Sable_geo_df_binary.LONGITUDE","Sable_geo_df_binary.LATITUDE","data"
"796",5.02572000000001,51.81549,0
"797",-2.37702999999999,51.82125,0
"798",-2.51124999999999,51.82356,0
"799",6.22972999999999,51.96131,0
"800",-3.25897000000001,51.96206,0
"801",6.0658,51.96305,0
"802",-1.81344999999999,51.96366,0
"803",-1.09338,51.36509,0
"804",-2.32370261531217,51.824680278482,0
"805",-2.32655,51.82803,0
"806",-4.16999999999999,51.83166,0
"807",-3.96521000000001,51.9649,0
"808",6.13503,51.9657,0
"809",-3.59165999999999,52.05889,0
"810",4.54855000000001,52.06124,0
"811",7.48867000000001,52.06695,0
"812",-1.13570999999999,51.41473,0
"813",-1.09279000000001,51.41777,0
"814",3.72486000000001,51.63316,0
"815",-1.74473,51.84034,0
"816",4.30468999999999,51.84308,0
"817",5.40218999999999,51.84417,0
"818",6.08682999999999,51.8445,0
"819",-1.82122000000001,51.9712,0
"820",6.30846,51.97142,0
"821",-2.68221,52.07008,0
"822",-4.01805999999999,52.07079,0
"823",-1.17248000000001,51.42946,0
"824",-1.17202,51.4362,0
"825",1.40771000000001,51.6348,0
"826",3.49412000000001,51.97206,0
"827",-3.91542999999999,51.97294,0
"828",-3.15915000000001,51.97428,0
"829",-2.73611,52.0724,0
"830",-4.80355,52.08048,0
"831",-1.39402000000001,51.46452,0
"832",-1.35759999999999,51.48431,0
"833",-4.36326,51.6513,0
"834",2.55359000000001,51.65486,0
"835",-2.53014999999999,51.84948,0
"836",-1.53574,51.85835,0
"837",-1.75342000000001,51.86447,0
"838",7.40689,51.97727,0
"839",-1.31746000000001,51.4873,0
"840",3.66390000000001,51.65492,0
"841",3.64418000000001,51.65669,0
"842",-1.62664000000001,51.86544,0
"843",-1.96344999999999,51.993,0
"844",-2.17901000000001,51.99371,0
"845",-0.598489999999998,51.99394,0
"846",-1.32936000000001,51.49374,0
"847",3.72712999999999,51.65902,0
"848",2.14673999999999,51.66628,0
"849",5.04581999999999,51.87185,0
"850",-1.44559000000001,51.87194,0
"851",-1.78612000000001,51.99474,0
"852",-2.3485,51.996,0
"853",-4.09326999999999,51.81708,0
"854",-2.37344999999999,51.82127,0
"855",-2.49997999999999,51.83574,0
"856",-1.93512999999999,51.94646,0
"857",6.48509999999999,51.95299,0
"858",-2.75157999999999,52.07045,0
"859",7.43467999999999,52.0723,0
"860",4.55145999999999,52.08324,0
"861",7.17393000000001,52.20641,0
"862",-3.94295,52.28069,0
"863",-4.03765999999999,52.28093,0
"864",9.33858000000001,52.28427,0
"865",9.22810999999999,52.47821,0
"866",-5.65141,52.48288,0
"867",-5.58573000000001,52.48333,0
"868",-5.58627000000001,52.49839,0
"869",-6.27775,52.82155,0
"870",8.63685000000001,52.82201,0
"871",-9.01857000000001,53.12285,0
"872",-9.13771,53.123,0
"873",-9.0907,53.13107,0
"874",14.45226,54.37012,0
"875",14.40888,54.41212,0
"876",-4.14574999999999,51.83765,0
"877",-1.72863000000001,51.83791,0
"878",6.35769999999999,51.95737,0
"879",6.36929000000001,51.96033,0
"880",-1.73428999999999,51.96109,0
"881",7.57193000000001,52.09413,0
"882",-3.98975999999999,52.10509,0
"883",-6.52448999999999,52.21999,0
"884",-4.72332,52.22042,0
"885",-3.96397999999999,52.22876,0
"886",-4.65615,52.28995,0
"887",-3.95484999999999,52.3009,0
"888",-7.04725999999999,52.4988,0
"889",-7.45303999999999,52.82201,0
"890",-6.29866000000001,52.82339,0
"891",8.51347999999999,52.82939,0
"892",-9.13257999999999,53.15385,0
"893",-9.08593999999999,53.23658,0
"894",14.4064,54.47123,0
"895",-2.32883000000001,51.84029,0
"896",2.42372,51.84037,0
"897",6.06595999999999,51.96297,0
"898",6.15040999999999,51.96399,0
"899",0.10408000000001,52.12375,0
"900",-3.70632000000001,52.12619,0
"901",7.51655,52.12712,0
"902",-6.53765000000001,52.22901,0
"903",0.204309999999992,52.3014,0
"904",-5.74996999999999,52.50549,0
"905",-7.04562000000001,52.50732,0
"906",-7.58583999999999,52.84187,0
"907",-7.64452,52.84665,0
"908",-9.17903000000001,53.23768,0
"909",-9.15235999999999,53.25939,0
"910",5.40731,51.84329,0
"911",-1.81428,51.96483,0
"912",-3.96144000000001,51.9665,0
"913",7.59502000000001,52.12733,0
"914",-4.75613000000001,52.23817,0
"915",-4.18924000000001,52.30858,0
"916",6.19594000000001,52.31134,0
"917",-5.56677999999999,52.51614,0
"918",-5.93203,52.51826,0
"919",-7.56025,52.8502,0
"920",-7.53737000000001,52.85658,0
"921",-7.62018,52.86107,0
"922",-7.62619000000001,52.86321,0
"923",-9.34650999999999,53.31545,0
"924",-9.27715000000001,53.32066,0
"925",-9.38941,53.32373,0
"926",6.08892,51.8448,0
"927",-2.52925999999999,51.84977,0
"928",5.99799999999999,51.96999,0
"929",-1.82013000000001,51.9706,0
"930",-3.91471999999999,51.97309,0
"931",-6.20867999999999,52.12779,0
"932",4.65029000000001,52.13898,0
"933",-4.04578000000001,52.24287,0
"934",5.41664,52.33135,0
"935",-4.19261,52.33179,0
"936",-5.70612,52.52465,0
"937",9.39993000000001,52.52729,0
"938",9.44956999999999,52.53424,0
"939",8.73133999999999,52.8902,0
"940",-9.17932999999999,52.90838,0
"941",12.3428,53.52266,0
"942",-4.10518999999999,51.85734,0
"943",-1.72909000000001,51.85752,0
"944",-3.17445000000001,51.97496,0
"945",6.22282000000001,51.99,0
"946",-3.76535999999999,52.14213,0
"947",4.72015999999999,52.14306,0
"948",7.0247,52.24742,0
"949",6.9134,52.24842,0
"950",-6.80278999999999,52.33475,0
"951",-6.48493999999999,52.33791,0
"952",9.28154000000001,52.34293,0
"953",0.407279999999986,52.53695,0
"954",7.66455999999999,52.54022,0
"955",9.53898000000001,52.92583,0
"956",9.58786000000001,52.93025,0
"957",12.42211,53.54786,0
"958",-2.58340000000001,51.86215,0
"959",6.03200000000001,51.99469,0
"960",-1.78650999999999,51.99663,0
"961",-3.59838999999999,52.15982,0
"962",-3.98933,52.25321,0
"963",6.84909999999999,52.25447,0
"964",0.118439999999993,52.34349,0
"965",-3.64908,52.35187,0
"966",-6.50292999999999,52.55584,0
"967",-9.01154,52.93775,0
"968",9.93414000000001,52.97778,0
"969",12.53765,53.61308,0
"970",12.55163,53.63195,0
"971",2.25265999999999,51.87139,0
"972",-2.27556000000001,51.8716,0
"973",-0.432749999999999,51.87196,0
"974",6.05062000000001,51.99984,0
"975",-2.571,52.0058,0
"976",7.38128,52.16238,0
"977",-0.238959999999992,52.16348,0
"978",-4.88989000000001,52.25627,0
"979",6.74406999999999,52.25722,0
"980",-6.03222,52.37983,0
"981",6.00076999999999,52.38031,0
"982",-5.86023,52.38183,0
"983",7.64657,52.56315,0
"984",-7.05679000000001,52.56852,0
"985",9.31191999999999,52.57248,0
"986",9.37504999999999,52.583,0
"987",-9.07963000000001,52.98598,0
"988",-7.69225,52.99007,0
"989",12.67244,53.63989,0
"990",-2.30079000000001,51.87896,0
"991",6.07722999999999,51.88204,0
"992",-4.09551999999999,52.00772,0
"993",-4.84752,52.16908,0
"994",-4.08327,52.38911,0
"995",-4.15413000000001,52.39972,0
"996",-5.59099000000001,52.40073,0
"997",8.61964,52.40324,0
"998",-5.69092000000001,52.58601,0
"999",-6.80690000000001,53.01184,0
"1000",-6.81054,53.03398,0
"1001",11.11051,53.05514,0
"1002",12.74651,53.70854,0
"1003",-1.66309000000001,51.88242,0
"1004",6.09358,51.88985,0
"1005",-2.17658,52.0283,0
"1006",-3.53279000000001,52.03297,0
"1007",5.81236000000001,52.03332,0
"1008",-6.29410999999999,52.17604,0
"1009",-3.68888999999999,52.17975,0
"1010",7.11991,52.2626,0
"1011",6.56111999999999,52.26278,0
"1012",-5.73891,52.40477,0
"1013",6.19469000000001,52.40768,0
"1014",-7.07534000000001,52.59128,0
"1015",-5.70824999999999,52.60147,0
"1016",-7.01542000000001,53.06455,0
"1017",-7.05076,53.068,0
"1018",12.86308,53.81343,0
"1019",-0.25976,51.89256,0
"1020",-1.74513999999999,51.89278,0
"1021",-0.239249999999998,51.89477,0
"1022",-1.96813,52.03398,0
"1023",-2.34524999999999,52.03664,0
"1024",-0.683369999999996,52.03807,0
"1025",-0.385979999999989,52.1802,0
"1026",6.32671999999999,52.26484,0
"1027",-4.80869000000001,52.2663,0
"1028",6.22998000000001,52.41945,0
"1029",6.19033999999999,52.42386,0
"1030",-6.56048999999999,52.60272,0
"1031",-7.15554,52.61737,0
"1032",-7.18161000000001,53.07045,0
"1033",10.12508,53.07096,0
"1034",13.62182,54.07678,0
"1035",-4.08322999999999,51.89623,0
"1036",-0.249099999999999,51.89748,0
"1037",-2.53725,52.04157,0
"1038",-2.60415,52.04198,0
"1039",-0.629979999999989,52.04369,0
"1040",7.53523000000001,52.18191,0
"1041",-6.38862,52.18394,0
"1042",-4.74216000000001,52.18585,0
"1043",0.0799199999999871,52.26834,0
"1044",9.40556000000001,52.26835,0
"1045",-4.31200000000001,52.43616,0
"1046",8.65295,52.43864,0
"1047",-7.18378000000001,52.62425,0
"1048",-6.12738999999999,52.65107,0
"1049",-6.13678999999999,52.65824,0
"1050",-6.00305,52.66236,0
"1051",10.92057,53.07129,0
"1052",-7.18057999999999,53.07431,0
"1053",13.74058,54.16019,0
"1054",13.68749,54.16556,0
"1055",13.72774,54.17909,0
"1056",-3.39655999999999,51.90714,0
"1057",2.97989999999999,51.90877,0
"1058",5.85840999999999,52.04931,0
"1059",-0.33950999999999,52.19127,0
"1060",-0.0907400000000109,52.2722,0
"1061",-0.117580000000004,52.44435,0
"1062",-5.72353000000001,52.44721,0
"1063",-5.68629999999999,52.44904,0
"1064",9.22182000000001,52.66898,0
"1065",-7.24782999999999,52.67577,0
"1066",-7.20702,52.69045,0
"1067",9.17473000000001,52.69408,0
"1068",9.85715999999999,53.07958,0
"1069",10.39523,53.08316,0
"1070",9.88077999999999,53.08605,0
"1071",2.38990000000001,51.79151,0
"1072",-2.30783,51.79258,0
"1073",6.20444000000001,51.9105,0
"1074",-2.16934000000001,52.05459,0
"1075",-3.59123,52.05869,0
"1076",4.99351999999999,52.20025,0
"1077",6.04809,52.20038,0
"1078",-4.11857000000001,52.27489,0
"1079",-4.68236999999999,52.27628,0
"1080",-6.22074000000001,52.45533,0
"1081",7.67857000000001,52.45604,0
"1082",-7.30036000000001,52.70417,0
"1083",9.24214000000001,52.72553,0
"1084",-7.27937,53.091,0
"1085",4.79415,51.79903,0
"1086",-3.39680000000001,51.92493,0
"1087",7.4898,52.06785,0
"1088",6.06264999999999,52.20047,0
"1089",-4.67434,52.27636,0
"1090",-6.23102,52.45635,0
"1091",-6.62477000000001,52.46422,0
"1092",-6.81004999999999,52.47072,0
"1093",9.47751,52.73183,0
"1094",9.34759,52.74485,0
"1095",-5.94279,52.77366,0
"1096",-9.09730999999999,53.11269,0
"1097",-9.03262000000001,53.11283,0
"1098",13.96769,54.21682,0
"1099",14.14122,54.22919,0
"1100",14.21349,54.22959,0
"1101",13.97781,54.24662,0
"1102",-2.28899999999999,51.81444,0
"1103",-3.32559000000001,51.93111,0
"1104",-1.83026000000001,51.93526,0
"1105",-3.99551,52.06852,0
"1106",7.21842000000001,52.20433,0
"1107",-5.77108999999999,52.47161,0
"1108",6.41997000000001,52.4742,0
"1109",-7.42424,52.79677,0
"1110",-7.41015999999999,52.80373,0
"1111",10.06753,53.11491,0
"1112",14.40107,54.35293,0
"1113",3.64624000000001,51.65752,0
"1114",3.72632999999999,51.65915,0
"1115",-1.66040000000001,51.66381,0
"1116",-0.786789999999996,51.25063,0
"1117",-0.736819999999994,51.25293,0
"1118",2.14863,51.66687,0
"1119",-2.04147,51.67038,0
"1120",-1.65153000000001,51.67199,0
"1121",-0.698880000000003,51.25792,0
"1122",-4.19096999999999,51.71798,0
"1123",-2.07164,51.7194,0
"1124",-1.99683999999999,51.73587,0
"1125",1.96964,51.74139,0
"1126",-0.610759999999999,51.29432,0
"1127",-1.13812999999999,51.41564,0
"1128",-1.09032999999999,51.41744,0
"1129",-4.14445000000001,51.7442,0
"1130",-4.13166000000001,51.75504,0
"1131",4.55399,51.75945,0
"1132",-1.17071999999999,51.43505,0
"1133",-1.29472999999999,51.48409,0
"1134",-2.54740000000001,51.77093,0
"1135",-4.08641,51.77413,0
"1136",2.32443000000001,51.78209,0
"1137",-1.31909999999999,51.48549,0
"1138",-1.33452,51.49521,0
"1139",-1.85601,51.78345,0
"1140",1.25698,51.51432,0
"1141",3.39894000000001,51.60539,0
"1142",-2.66001,51.76182,0
"1143",3.24825999999999,51.56007,0
"1144",-4.45321000000001,51.69375,0
"1145",-1.57972000000001,51.61526,0
"1146",3.43346,51.61541,0
"1147",2.81947,51.68066,0
"1148",4.25467,51.68123,0
"1149",1.75594000000001,51.61977,0
"1150",-1.86792,51.64838,0
